ordernumber;propertyValueName
SW11154;Passat 1 (1973-1980), Caddy (14D), Scirocco 2 (1981-1992), Jetta 2 (1983-1992), Scirocco 1 (1974-1981), Passat 32B (1980-1988), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Golf 2 Syncro (1986-1991), Jetta 1(1979-1984), Golf 2 (1983-1992), Polo 1 (1975-1981)
SW11155;Caddy (14D)
SW11160;Caddy (14D)
SW11166;Passat 32B (1980-1988)
SW11168;Passat 32B (1980-1988)
SW11176;Passat 32B (1980-1988)
SW11177;Passat 32B (1980-1988)
SW11179;Passat 32B (1980-1988)
SW11183;Jetta 2 (1983-1992), Golf 2 Syncro (1986-1991), Golf 2 (1983-1992)
SW11196;Caddy (14D), Scirocco 2 (1981-1992), Scirocco 1 (1974-1981), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Jetta 1(1979-1984)
SW11198;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11199;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11200;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11201;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11205;Jetta 2 (1983-1992), Golf 2 (1983-1992)
SW11206;Jetta 2 (1983-1992), Golf 2 (1983-1992)
SW11207;Jetta 2 (1983-1992), Golf 2 (1983-1992)
SW11218;Golf 2 (1983-1992)
SW11221;Jetta 2 (1983-1992), Passat 32B (1980-1988), Golf 2 Syncro (1986-1991), Golf 2 (1983-1992)
SW11222;Jetta 2 (1983-1992), Passat 32B (1980-1988), Golf 2 Syncro (1986-1991), Golf 2 (1983-1992)
SW11223;Jetta 2 (1983-1992), Golf 2 Syncro (1986-1991), Golf 2 (1983-1992), Polo 86C (1981-1994)
SW11227;T3 Bus (1979-1992), T3 Pritsche (1979-1992)
SW11228;T3 Bus (1979-1992), T3 Pritsche (1979-1992)
SW11229;T3 Bus (1979-1992), T3 Pritsche (1979-1992)
SW11232;Polo 86C (1981-1994)
SW11237;Jetta 2 (1983-1992), Golf 2 Syncro (1986-1991), Golf 2 (1983-1992)
SW11243;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11250;Scirocco 2 (1981-1992)
SW11253;Jetta 2 (1983-1992), Golf 2 (1983-1992)
SW11257;Passat 1 (1973-1980), Caddy (14D), Scirocco 2 (1981-1992), Jetta 2 (1983-1992), Scirocco 1 (1974-1981), Passat 32B (1980-1988), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Golf 2 Syncro (1986-1991), Jetta 1(1979-1984), Golf 2 (1983-1992), T3 Bus (1979-1992), T3 Pritsche (1979-1992), Polo 86C (1981-1994), Polo 1 (1975-1981), T3 Syncro (1984-1992)
SW11260;T3 Pritsche (1979-1992)
SW11261;Polo 86C (1981-1994)
SW11263;Caddy (14D), Scirocco 2 (1981-1992), Scirocco 1 (1974-1981), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Jetta 1(1979-1984)
SW11275;Scirocco 1 (1974-1981), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993)
SW11299;Jetta 2 (1983-1992), Golf 2 (1983-1992), T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11302;Passat 1 (1973-1980), Caddy (14D), Scirocco 2 (1981-1992), Jetta 2 (1983-1992), Scirocco 1 (1974-1981), Passat 32B (1980-1988), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Golf 2 Syncro (1986-1991), Jetta 1(1979-1984), Golf 2 (1983-1992), Polo 1 (1975-1981)
SW11303;Passat 1 (1973-1980), Caddy (14D), Scirocco 2 (1981-1992), Jetta 2 (1983-1992), Scirocco 1 (1974-1981), Passat 32B (1980-1988), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Golf 2 Syncro (1986-1991), Jetta 1(1979-1984), Golf 2 (1983-1992), Polo 1 (1975-1981)
SW11304;Passat 1 (1973-1980), Caddy (14D), Scirocco 2 (1981-1992), Jetta 2 (1983-1992), Scirocco 1 (1974-1981), Passat 32B (1980-1988), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Golf 2 Syncro (1986-1991), Jetta 1(1979-1984), Golf 2 (1983-1992), Polo 1 (1975-1981)
SW11306;Passat 1 (1973-1980), Caddy (14D), Scirocco 2 (1981-1992), Jetta 2 (1983-1992), Scirocco 1 (1974-1981), Passat 32B (1980-1988), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Golf 2 Syncro (1986-1991), Jetta 1(1979-1984), Golf 2 (1983-1992), Polo 1 (1975-1981)
SW11308;Passat 1 (1973-1980), Caddy (14D), Scirocco 2 (1981-1992), Jetta 2 (1983-1992), Scirocco 1 (1974-1981), Passat 32B (1980-1988), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Golf 2 Syncro (1986-1991), Jetta 1(1979-1984), Golf 2 (1983-1992), Polo 1 (1975-1981)
SW11310;Passat 1 (1973-1980), Caddy (14D), Scirocco 2 (1981-1992), Jetta 2 (1983-1992), Scirocco 1 (1974-1981), Passat 32B (1980-1988), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Golf 2 Syncro (1986-1991), Jetta 1(1979-1984), Golf 2 (1983-1992), Polo 1 (1975-1981)
SW11311;Passat 1 (1973-1980), Caddy (14D), Scirocco 2 (1981-1992), Jetta 2 (1983-1992), Scirocco 1 (1974-1981), Passat 32B (1980-1988), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Golf 2 Syncro (1986-1991), Jetta 1(1979-1984), Golf 2 (1983-1992), Polo 1 (1975-1981)
SW11313;Passat 1 (1973-1980), Caddy (14D), Scirocco 2 (1981-1992), Jetta 2 (1983-1992), Scirocco 1 (1974-1981), Passat 32B (1980-1988), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Golf 2 Syncro (1986-1991), Jetta 1(1979-1984), Golf 2 (1983-1992), Polo 1 (1975-1981)
SW11319;Caddy (14D), Scirocco 2 (1981-1992), Jetta 2 (1983-1992), Passat 32B (1980-1988), Golf 1 Cabrio (1979-1993), Golf 2 Syncro (1986-1991), Golf 2 (1983-1992), T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW11321;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11322;Golf 1 (1974-1983)
SW11345;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11346;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11347;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11349;T3 Syncro (1984-1992)
SW11359;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11363;Caddy (14D), Jetta 2 (1983-1992), Passat 32B (1980-1988), Golf 2 Syncro (1986-1991), Golf 2 (1983-1992), T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11364;Caddy (14D), Jetta 2 (1983-1992), Passat 32B (1980-1988), Golf 2 Syncro (1986-1991), Golf 2 (1983-1992), T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11372;T3 Bus (1979-1992), T3 Pritsche (1979-1992)
SW11380;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11382;T3 Pritsche (1979-1992)
SW11383;T3 Pritsche (1979-1992)
SW11384;T3 Pritsche (1979-1992)
SW11389;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11390;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11395;Caddy (14D), Scirocco 2 (1981-1992), Scirocco 1 (1974-1981), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Jetta 1(1979-1984)
SW11396;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11397;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11398;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11399;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11400;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11401;T3 Syncro (1984-1992)
SW11403;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11404;Caddy (14D), Scirocco 2 (1981-1992), Scirocco 1 (1974-1981), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Jetta 1(1979-1984)
SW11411;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11412;Caddy (14D), Jetta 2 (1983-1992), Passat 32B (1980-1988), Golf 1 (1974-1983), Jetta 1(1979-1984), Golf 2 (1983-1992), T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11414;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11420;Caddy (14D), Scirocco 2 (1981-1992), Jetta 2 (1983-1992), Scirocco 1 (1974-1981), Golf 1 (1974-1983), Jetta 1(1979-1984), Golf 2 (1983-1992), Polo 86C (1981-1994), Polo 1 (1975-1981)
SW11425;Caddy (14D), Scirocco 2 (1981-1992), Scirocco 1 (1974-1981), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Jetta 1(1979-1984)
SW11314;
SW11315;
SW11429;T3 Bus (1979-1992), T3 Pritsche (1979-1992)
SW11430;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11435;Jetta 2 (1983-1992), Golf 2 (1983-1992), T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW11436;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11446;Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Golf 2 Syncro (1986-1991), Golf 2 (1983-1992)
SW11453;T3 Bus (1979-1992), T3 Pritsche (1979-1992)
SW11454;T3 Bus (1979-1992), T3 Pritsche (1979-1992)
SW11457;Passat 1 (1973-1980), Caddy (14D), Jetta 2 (1983-1992), Scirocco 1 (1974-1981), Passat 32B (1980-1988), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Golf 2 Syncro (1986-1991), Jetta 1(1979-1984), Golf 2 (1983-1992), Polo 86C (1981-1994), Polo 1 (1975-1981)
SW11468;T3 Syncro (1984-1992)
SW11470;T3 Bus (1979-1992), T3 Pritsche (1979-1992)
SW11475;T3 Syncro (1984-1992)
SW11485;Jetta 2 (1983-1992), Golf 2 (1983-1992)
SW11488;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11490;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11492;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11493;T3 Syncro (1984-1992)
SW11494;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11495;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11497;T3 Pritsche (1979-1992)
SW11498;T3 Pritsche (1979-1992)
SW11499;T3 Pritsche (1979-1992)
SW11500;T3 Pritsche (1979-1992)
SW11501;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11505;Caddy (14D), Scirocco 2 (1981-1992), Scirocco 1 (1974-1981), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Jetta 1(1979-1984), Polo 86C (1981-1994), Polo 1 (1975-1981)
SW11520;T3 Syncro (1984-1992)
SW11535;Golf 2 (1983-1992)
SW11536;Scirocco 2 (1981-1992), Golf 2 (1983-1992)
SW11548;T3 Bus (1979-1992), T3 Pritsche (1979-1992)
SW11549;T3 Bus (1979-1992), T3 Pritsche (1979-1992)
SW11550;T3 Bus (1979-1992), T3 Pritsche (1979-1992)
SW11551;T3 Syncro (1984-1992)
SW11552;T3 Bus (1979-1992), T3 Pritsche (1979-1992)
SW11554;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11555;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11556;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11559;Caddy (14D), Scirocco 2 (1981-1992), Scirocco 1 (1974-1981), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Jetta 1(1979-1984)
SW11568;Scirocco 1 (1974-1981), Golf 1 (1974-1983), Jetta 1(1979-1984), Polo 86C (1981-1994), Polo 1 (1975-1981)
SW11570;Scirocco 2 (1981-1992), Jetta 2 (1983-1992), Passat 32B (1980-1988), Golf 2 (1983-1992), Polo 86C (1981-1994)
SW11571;Jetta 2 (1983-1992), Golf 2 (1983-1992)
SW11575;Polo 86C (1981-1994)
SW11586;Scirocco 2 (1981-1992), Passat 32B (1980-1988)
SW11589;Passat 1 (1973-1980), Scirocco 1 (1974-1981), Passat 32B (1980-1988), Golf 1 (1974-1983), Jetta 1(1979-1984), Polo 86C (1981-1994), Polo 1 (1975-1981)
SW11594;Passat 32B (1980-1988)
SW11603;Passat 32B (1980-1988)
SW11604;Passat 32B (1980-1988)
SW11617;Scirocco 2 (1981-1992)
SW11583;
SW11631;Caddy (14D), Scirocco 2 (1981-1992), Scirocco 1 (1974-1981), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Jetta 1(1979-1984)
SW11633;Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Jetta 1(1979-1984)
SW11641;Caddy (14D)
SW11642;Caddy (14D)
SW11644;T3 Pritsche (1979-1992)
SW11647;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11658;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11665;Jetta 2 (1983-1992), Golf 2 Syncro (1986-1991), Golf 2 (1983-1992)
SW11666;Jetta 2 (1983-1992), Golf 2 Syncro (1986-1991), Golf 2 (1983-1992)
SW11670;T3 Bus (1979-1992)
SW11672;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11673;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11676;Golf 1 Cabrio (1979-1993)
SW11681;Passat 1 (1973-1980), Scirocco 1 (1974-1981), Golf 1 (1974-1983), Jetta 1(1979-1984), T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11682;Passat 1 (1973-1980), Scirocco 1 (1974-1981), Golf 1 (1974-1983), Jetta 1(1979-1984)
SW11686;T3 Bus (1979-1992), T3 Pritsche (1979-1992)
SW11688;T3 Bus (1979-1992), T3 Pritsche (1979-1992)
SW11691;Scirocco 2 (1981-1992), Jetta 2 (1983-1992), Scirocco 1 (1974-1981), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Jetta 1(1979-1984), Golf 2 (1983-1992)
SW11697;Jetta 2 (1983-1992), Golf 2 Syncro (1986-1991), Golf 2 (1983-1992)
SW11699;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11703;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11707;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11708;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11709;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11713;Scirocco 2 (1981-1992), Jetta 2 (1983-1992), Golf 2 (1983-1992), Polo 86C (1981-1994)
SW11721;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11723;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11725;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11726;T3 Bus (1979-1992)
SW11732;Jetta 2 (1983-1992), Golf 2 Syncro (1986-1991), Golf 2 (1983-1992)
SW11734;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11736;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11737;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11742;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11744;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11746;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11748;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11751;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11753;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11755;Golf 1 Cabrio (1979-1993)
SW11760;Polo 86C (1981-1994)
SW11765;Caddy (14D)
SW11767;Caddy (14D), Golf 1 Cabrio (1979-1993)
SW11786;Caddy (14D), Golf 1 (1974-1983), Jetta 1(1979-1984)
SW11789;Caddy (14D), Scirocco 2 (1981-1992), Scirocco 1 (1974-1981), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Jetta 1(1979-1984)
SW11807;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11812;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11813;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11815;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11835;Caddy (14D), Scirocco 2 (1981-1992), Jetta 2 (1983-1992), Scirocco 1 (1974-1981), Passat 32B (1980-1988), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Golf 2 Syncro (1986-1991), Jetta 1(1979-1984), Golf 2 (1983-1992), Polo 86C (1981-1994), Polo 1 (1975-1981)
SW11836;Caddy (14D), Scirocco 2 (1981-1992), Jetta 2 (1983-1992), Scirocco 1 (1974-1981), Passat 32B (1980-1988), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Golf 2 Syncro (1986-1991), Jetta 1(1979-1984), Golf 2 (1983-1992), Polo 86C (1981-1994), Polo 1 (1975-1981)
SW11837;Golf 1 Cabrio (1979-1993)
SW11852;Golf 1 Cabrio (1979-1993)
SW11855;Caddy (14D), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Jetta 1(1979-1984)
SW11862;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11868;Golf 1 (1974-1983)
SW11876;Golf 1 (1974-1983), Jetta 1(1979-1984)
SW11896;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11897;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11898;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11899;T3 Bus (1979-1992), T3 Syncro (1984-1992)
SW11905;Passat 32B (1980-1988)
SW11910;Passat 32B (1980-1988)
SW11912;Jetta 2 (1983-1992), Golf 2 Syncro (1986-1991), Golf 2 (1983-1992), T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992), T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW11917;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW11932;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW11936;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW11937;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW11938;T4 (1990-2003), T4 Syncro (1990-2003)
SW11939;T4 (1990-2003), T4 Syncro (1990-2003)
SW11940;T4 (1990-2003), T4 Syncro (1990-2003)
SW11941;T4 (1990-2003), T4 Syncro (1990-2003)
SW11942;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW11946;T4 (1990-2003), T4 Syncro (1990-2003)
SW11947;T4 (1990-2003), T4 Syncro (1990-2003)
SW11948;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW11949;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW11950;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW11952;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW11955;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW11957;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW11969;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW11970;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW11971;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW11972;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW11974;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW11976;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW11977;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW11978;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW11980;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW11981;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW11984;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW11998;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12004;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12012;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12016;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12017;T4 (1990-2003), T4 Pritsche (1990-2003)
SW12024;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12025;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12028;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12029;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12031;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12032;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12040;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12041;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12050;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12052;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12063;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12064;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12065;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12066;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12067;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12071;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12078;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12079;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12084;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12090;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12098;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12099;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12101;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12102;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12103;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12109;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12112;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12113;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12120;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12122;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12125;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12127;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12132;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12133;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12135;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12137;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12139;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12144;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12146;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12147;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12148;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12149;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12150;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12153;T4 (1990-2003), T4 Syncro (1990-2003)
SW12156;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12159;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12174;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12175;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12191;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12196;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12197;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12202;Caddy (14D), Scirocco 2 (1981-1992), Jetta 2 (1983-1992), Scirocco 1 (1974-1981), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Jetta 1(1979-1984), Golf 2 (1983-1992), T3 Bus (1979-1992), T3 Pritsche (1979-1992), Polo 86C (1981-1994)
SW12203;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12206;T4 (1990-2003), T4 Syncro (1990-2003)
SW12210;T4 (1990-2003), T4 Syncro (1990-2003)
SW12211;T4 (1990-2003), T4 Syncro (1990-2003)
SW12215;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12217;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12222;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12223;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW12224;T4 (1990-2003), T4 Pritsche (1990-2003), T4 Syncro (1990-2003)
SW12227;T3 Bus (1979-1992), T3 Pritsche (1979-1992), T3 Syncro (1984-1992)
SW12229;T3 Pritsche (1979-1992)
SW12233;Jetta 2 (1983-1992), Golf 2 Syncro (1986-1991), Golf 2 (1983-1992)
SW12236;Scirocco 2 (1981-1992), Scirocco 1 (1974-1981), Golf 1 (1974-1983), Golf 1 Cabrio (1979-1993), Jetta 1(1979-1984)
